puuid,region,rank
JnXdMNrl4u9DpLAElMXSbu4INBWgK9xRybZ3XGRzhqoDd2cMtPgdKEXucIblrJ19h6NVNUqYXvEqfQ,na1,MASTER
z63U-s4EorLas22EGWDkcVDv1SUikh9luo-Hno1gMoKHTYtRhPvliQ8XRc0-Qm7FvqYGmPZQCVBzoA,na1,MASTER
bQ8GUBoSz0lnpTMd6U52PKpvZG1Ju73hsyCAShGuYO-q_nm_jxi9jRkFw1tKXQkZKMGw_vD8u21xSQ,na1,MASTER
bby-nCl7z2mkHtwn1n_ri7dsdHYCR9Y4rI39npfBR4ze1qlWlDWx3bWge21QbCurodxvaQ_D1asV5g,na1,MASTER
L8dmVjhSonB6wrLFgu0XHnAdCo1GxmW4u4Gdlet2pwv1FiHWK45Ouonv7NXbVaHoA_gnEtZg6Px0_Q,na1,MASTER
Q9aI7mHmSNh6lamWKjYfxfstfy8i3d5_PZAaZkWKp5j2aAicSNMzAR9LBMb56hocFjjcMF-rliFiaA,na1,MASTER
OAZRoOG_xW3kNh3pR_KY0WOqs8xfIlYueDBeO_xVffoBqzbgu4mfv8I4zUdIs3fGKJP3M0MLv9l71A,na1,MASTER
G4_ecnQf6Yn4U6cMtN2psj31LPtcyZa-aH0qpPZ6y-gTbcwtTR0YpSDkLoRAJaTzD1DFo2Rr45kJ1A,na1,MASTER
kVAbqBzmZLNmHxC1Qq0EaXzL40Z4zfawwz5hJfVkgNTLYoVF5W_xiz5W6xCSgl-wpYF_jqyGbP4e3Q,na1,MASTER
969HpvzewfAziCUQeOlUchBmpusgPLYQTd0q24FPRxGND3ia0QK3QcYvfYW274waUnRGp7EUv7EgZA,na1,MASTER
tdad5UA9RYSUPSsOOlbvzQx9UHFYYqZbvXgLPSnwkcDKgH9-zSous2DmIAmFaXaMq4D_MscXApDYAA,na1,MASTER
V70WFssGW_Zwp7sdQ65eJPQfF_qDTIxToeiINl0xjcRKQZKgpexkU8utk3s9BYYfK6yq7CyVOk5Iqw,na1,MASTER
d0smumFC2wZ1iXPCp7vphk7i8YaLM5OCHOTztkzA16OkrcN8q9C4C0SVGZ3fFBr6pney4jHkVO4Z9Q,na1,MASTER
UkE0h0FYIT5VeraSgHr09EsXdtGmzgsm2NoRhHCg9FdVRqheHO-T4sdL36Stg8jd5xnnLenl3NjBmA,na1,MASTER
h_nqPf3WN406izu0MMqzzPL1sUh0HbG_OjcQxz-g68-I7qYkXjudUQcIXxoHufmwmBhG4MqQt1Izsw,na1,MASTER
WnMxh_8M723D1BI8byADkjdljbdDFpL-rGfnyu18veR7H4iSlVNxXgpTgptvXZFKIKwhGMO4wCvTyQ,na1,MASTER
TsjelGCiYleMGbLQO4yy26go8XoWF06UcZEqzOdEA-E5S2RRQVpfaouBVVELXb2BjzSP6AsrbY9ZYA,na1,MASTER
luSYXKF0oVtQIXzaxR6qbTFP-nmFSV3ak2RhuMRlfHSExCVmpJkpXaUTnworn1L5jx74brEQdl1vHw,na1,MASTER
7A_JUP-vmWr6MgS99evmdb7vNBQCqdfUFsGMfgk1ykFu7l0ZEbBYyC2ckdvxUMOx4APBEYMcRTXnig,na1,MASTER
sQlUcqbJtNmioObkjVHEJ3OT6LwJeUuMtcc0_cvIqouJZZT1CgeRG1Tb_TnKm69kwYx3S6h_Jz4d1Q,na1,MASTER
4-K2njYksLOhDxCDpZaBJztbW7fpbmYCohy9Hnnz2k76Gw-E2gV8G--J2cHeGiA6SqC8SttugL2paA,na1,MASTER
mYPkibk3pZMLvM83CbJgOjgka4hjwkioopKaemdfAsZQsVD22pFzQz9TGFZICjMXnUf1NwF6RpaRSA,na1,MASTER
U89XtD4elAocZijV5dnL3HSUW6h_qqh11Mue7Wxyf-6JBI6xTgVscY8j-pX8JS2F8zeQQcMwVqlpwA,na1,MASTER
Cxf9NMxlBg9bcMsTX3goHWQBBNCSFi43uTHbFuB6thrYXf0F3H6DgJdGdhpQMZYM4DdEbkZOLDQ7CQ,na1,MASTER
6ynnOo_mleCaqy3PPe4NWexM7avB17vNvMzWuEtA5C7KVCbtJV7siQyclsM_1LCf0Wz9pr_haWYE_A,na1,MASTER
LLcqW0HA_tg78wfdpOj0du96o1Z3ubSUNJYLM11XtCIzPnj696duLscp3OfhonvFKvXIJABL39C4fw,na1,MASTER
Psv5R7h2mftf8Cdau7bxAv-avXcbyQvzmnSyIs6tzauEuHydVT2rJMagxPjMeIATcnvBvidZcF62bg,na1,MASTER
QduNDlFoiWgtbnsn-hvAjDrYYNTNu8HxpfLfh5mV2a0iTW814bIjuv-qEtaxTbl0_vNAp55zHUs9Uw,na1,MASTER
4iQ6z82hTFbxeCuSVmNA_Mw-FasArsF4APePpW17xmkWoWaOIgk2E44IYdzi5jjy7a3NRUZV5u9zWA,na1,MASTER
BSbeReaMUc9PmYnVGMzO8Cc1VkiVlFvj1kZ1YWYvlGK1rtsIV9bu6Aj4tvfAmFWXFSDtiuVSGDajlQ,na1,MASTER
8W5HpxoEz7xYAwJVJDHaKYsS2-z6aFKeOmVMg3XyaSZk6y-I_0-ILFe0GrQpvFbrV86fi5uk4xED1A,na1,MASTER
CdmXX7h72RY3k8X1BiOnQiSsxd47wcKST9MCVHyNJxVNjELHZ0ybpqlHGByN6KSXbyQojCy5OWgaCg,na1,MASTER
8yoXz5cKsJAoZEhhT8GuwZvlk5v9M1ZC2FoUsV_K_Vj2-5r8lUYmVVGzjcQ_FKdNXpCaZhOKT-1rUw,na1,MASTER
dFezY11-sJbQzL7MMasn4_vDjZqcZjXdfeELpNXWXP3iG4kHwn77ftyZcIOvVqUAu1n6eAQ6aPc8JQ,na1,MASTER
45iBaMaVyA9CtvdrgMLqlsnqwKI-n4McBqBvBxz8DjzdHdDnPDw3od-yVLqJYRx6nMMpL4JyDUhifQ,na1,MASTER
TsncY4bIZfbLWgkYlZ-a5AjOQWxxPqJ-8VB1JBKPZ5LcbiVJbyc6Ivy1LFh4gI4MmmGeHdsl2lQraQ,na1,MASTER
Q7ndV7XqEd8E0n82ehOHqpiYAb-9sVWKLh-n0by30xOzB3SapMwYljuwo3ZS2TgBIfLVilxZ77o4wA,na1,MASTER
j6BorFB87Wzl4jttR4q8ojrokcS-jHlhwx6u5v3vYUS0f17Euuss9ScmbV4igGoDL3p1_M_vlD1GTg,na1,MASTER
V6ZeyJQAwTkxgXsjZyE_5eezUD2BZiwtXtwytC_TIW4UdqgFChuMd4dkq3NUr3wER3RqxGEHU1LJSQ,na1,MASTER
SO57bdix_Q3MEbdXoqz7o8KelcAWEbcIBSPimG1BNTzrXWeOJ609ciAfeUWzlCifUE5uIqcu73gQBw,na1,MASTER
zImr0LFfoXFrRW2_EPAjnl8V6b2M_wSHw0TCuMAkRyHaxIwXHX8xhQ0KmKDWvOdZKJ20flVCantneQ,na1,MASTER
eR40-sUFhzKzn6A_MOPA0LoLJAylp-zxFh2_U46km-nNAHznhurWIJRFULHJWtuaHwm0skxV8_4vDA,na1,MASTER
PehF8_xV-G1EmPN6keGIDeGrPiK9_UEgbVdm3Gb3xZl3Hnn_4RqcTnq8iVol8aBIY4ws6U185OYDZQ,na1,MASTER
Q_j12bX9su5rHIoqauhLM4BJedmKPW1zBQHTs2o4gd5XBf_wI9Xa--0SDS1E1acD8qB1zdLRknct3A,na1,MASTER
Y_r-GZbtafqiJLDssrbzqPVo8OyOINl0K_XWDo8zxzzCpuJ6Eps7rwvZBf94O44B5TvKRmOiHEPonA,na1,MASTER
55d8B8KUmlnfZqZ_86DYn4mYzbROEfLtzqHr3lij3mbwssyeIUTiQrObMM0xmoTFR4UyW-B-6QDB2w,na1,MASTER
1bwefk6rvqOp-Kd-1myHatMK17RazKghdmfdcyYFDmWEl-fucqlmHlic2qnkJHkQHV4z7yUFQweduQ,na1,MASTER
8cmOJUi5XGZm0gfE4a7MSZSUCcZi4U1YgVUAZR2fMa8PrLshbFNZdkqHh37fQPNYSs2OA8QUvg9jPw,na1,MASTER
565WYjotbq3Kh3AXtWAQ5qn3zAs1F3kwZ2onLnyb2AQbpLF-k_8RFHHO6LxYq_jtFVNS1eOtADKLFg,na1,MASTER
c0taHLs6RSgyxp0MnT1vW2r_rNKLc1Va-gLGMb4Oc83H50Us-JFLGT2qWqv5DEMymEEDhellSXdJwg,na1,MASTER
XLF5ohcEw-Kuofi7SzhfFvl29kmVbJ-g9_NG2GlK2Ebo2dKGg65_cvdioYY2nD3DvW18_n8nTDHxfQ,na1,MASTER
Nt23PBAJzo_z9EG-wqXbwjWfOcuNnwjQnPVBlkdu4dv4DlQaVjfcjxdJAG8pP4P0AQ4ZeXq6DzOqrg,na1,MASTER
_9x3P4JWjRMTeY5Uw1S93_TCYbD-0zdvhHydseak7p_xF-DUkClRQHcQFRFt_YjASKyeolvrteX92Q,na1,MASTER
mnu0xAYdarLJ9jfBpnXfOxHja7TfGttJOcJOfqnsQm0QbYG7m8yOxuPsT3SVUkJsV6o0JlE4egUIeA,na1,MASTER
zMGAcUc6Ejcbwx4d8JAQoiSuoVfzuoRVCszZ4OOakQTfQTLgTi5HWXdqpHSR9mfTKF3yq_-JETEIWQ,na1,MASTER
eB33ajnCSTdN9fCZm44gPL4YbLck3N0RuOKdGq6yGX-79Fb4yiTmVDpKTWA_kAgHoXMkHo8nF9dAzQ,na1,MASTER
foDdfTyl48TempiKptuCTvzRh4_UUXzRRa2MExsZMr4HulfKf_wt_7VHSDOFEQY2JXjc569zhNlM3A,na1,MASTER
698fzJocdRB4xOe8IaxJ1Usb4gxvXtvjiM-jUMxrwxPNf-ec2Llw66lHUMzh3I1bOslbzMk8FUNetw,na1,MASTER
C9GZNRSZwLYPlsafqwHtFpd7xxfgy2-DBZ7KTRZSWRSn-bS3SzhOPHeW1_lVxzqd8spHp7J4KLVSwA,na1,MASTER
1m2_wSKWnVcZEhuW1jBTKV6yuHOm67YaN_YgIIEcX5qW9alAhSG7-fDjzY8IujPUDCxYTUR9BANORw,na1,MASTER
7fyFWduycXZzt_HmV90u6NvUGlOEnG3webf3SA8jZ-aXMk5mvlq4nvyomqV7mUDuQ-NDJ0EozYp4hQ,na1,MASTER
Vz4Fs3pN7wObviA9vl-wNOe-gF6hGV3J-g8e_JDcpXsVM4kydFDqbSlPr6ONx2AEp_HO5U9nZyIOdg,na1,MASTER
3hDht7f36w0VrwvXyVQ5y3mO4KE5S2TUyVFlYsJNBgdsDvZmoCjlxKNkdRRoIKhwMwWgt3Bh2Wy8FQ,na1,MASTER
-XFv7rl9VotkRAnmDK2lkk8UomgJSqVbO0UZeZOkj6-YIrHQbYYtHd0hvOGLAc3y98dmFymMfwYuRw,na1,MASTER
O8cEAmn722JO4BawhgEB02yjrRNyjHEp7wOshXTtUEdM-pqGWb-kYD-BAKj4oB-mZxk7zpNVMr5YLA,na1,MASTER
4mhc8QQUPDJze4elDy40QDeYW8O9nWBKU9M3tWPpP5Bl3I06frZtvIRoA8373YGD02QPxyaKgRhrmQ,na1,MASTER
pYDELpoHqGnoWEPWpwY9-8xWQypHsCWnHuEVLxWXpfQqPk7fzssLM4bFisNfWDyjK8Fz-NsJMTX-6A,na1,MASTER
H31o60AEjEiIP7MS0Y4IoDO42hivPMZgUZyZAmgwQaz6sCyBhu2zI6G5luzwI4V8_gml-HJqoL7Agg,na1,MASTER
BG0N3TxPLQ-d2BTHnRIjrliM8esTPb2m7s-veXI3niGjWOrniDmI8r6tlZZ7zWpwn92_4rIpnTrlXg,na1,MASTER
yMuD6kmW9GM_C3zlGtD4B4qrHT6GBA9iKNVYtRkwzL-isQFw0i24s8p6GhH8HEkwvoMlef529Xyuwg,na1,MASTER
GC2-sSwPGjEhfYlirT10RJS1kejDA41gM_Xlg_s_4zPOxZUYM8hfsdrXRjxeg0XsUDsYfxnfQ7Xgsg,na1,MASTER
9G89-VJSeIe1PJVp5x83jdr3TXFSPdFN5NOOBkpBq_VjRAIeeWkDHyOI6g3fPX8k1LaPuAUrOowdmw,na1,MASTER
YhgNd669qd-FjrGqQW-5pjwrTVedJxlnI6STLBiVz9E4R9zREYu7Yd738PimDQ2EzCIuoQ93a9XNFQ,na1,MASTER
3T8EfZenXGnHSLErt1ctXMrEtIJ31bg7fr4qOoBH347ZMtWm45vAyDWcVkM-FU7C156KiiRsl_aIlQ,na1,MASTER
dtczEt8C7xBQcxcJMIBWMwxh5H6n8-NsMu7RQlqIX6EgHE8CSoYSKd70hBVmGaNolAcc7J1Mac83Og,na1,MASTER
gRqtNqCOa0Ua3Y31oe-blqtEJm4zP2khoGONbmjcftoo1wCZDYXXzBm5B3uLS93cjUpq0XfZECE8uw,na1,MASTER
lBwgscAbOL9UABomEJYUmGOEpx5-SRdn1A8-xbYw1DB0tmHJpclq_EsbScUHWi_90xS2ZUHanLy5NA,na1,MASTER
03RB9oQTT-Dit8pcyBDkytyzko8rGE9o-TVNSeClYAtw-k8uy7wiGgJXGm3YGT0XlWGP2kPk0rJdFA,na1,MASTER
ry5huZXHYlzAwVaR2X2ymEYyT-021Rkjx3J8yx5iLtTToiVbVvkH3572Td2VrONa-6jPYHjCrJyyag,na1,MASTER
NjOXzIn-4feY9D4VjLlugRLHMLTM_fbA5cyGC1zmOVT6PmKcXufQ2MXyfAk4_NHYwIdxve7rK0hCCg,na1,MASTER
DiIb_gmaT_ZQsJRIQ0WIfXYeapne76JRBPGIOTf5223I813z7fwdIJ5miZuYeUhiW2KUZDyQFPFDiw,na1,MASTER
ZvYeX8_QFGMfzyNPMd-ch9jSf22KtGueihJtEVcI-7lmYh5XdUqYHOnLvqsC6XcuHpvzqIQjqtuWmA,na1,MASTER
ohL-YdiwkXI2FIb-YeTS4aNBxNtdlKSS10K8EENcwhi_hcxQIWujJGObKklwshjkrMlR56BmiHk9sQ,na1,MASTER
ACGCaCfxFl9RIao0h5MiHTBKdOI6AxDTnnW9xuwLqB-yFStUamyknVrB9uA-Zhbqo9l1l3h-n3cfKg,na1,MASTER
dM4HZdCG3Vh9D5jwf8olb4IH_Iz0PxA2whLA7rmR1JLfhSF_Gb4HQdwGp4Y0Vza4eLrYuuAd1rRMKQ,na1,MASTER
_r_DCWgzyN7wJu_o78C6uNIVjvPeDjboJhFsEGJfgY9SIwsQMlaGzHTwxaWp4owKp9iAlkaVN7lVeQ,na1,MASTER
iUimM7Ay47rEbQI36HXOSf7kKTSCmYjAQTIKkn_9bmFWCK3Cl23wUos9YSGx_K-a0e6BWlLQfjrfdA,na1,MASTER
AqsiFX9Ipqkp7eBiNUNaGGsSRkpRHMq5LoJEAlI9WgKMVdOt5sGnKMd58p0gV1xz66CaxNeLTVDudA,na1,MASTER
liqEkQCgiDgFQKW5lJjkPlZ6COtbvAp4NDeipZVejGWHfx-Nlr5p9JuJ4p9l4Vg-PSzwhGD9uLaJOA,na1,MASTER
ZSF6BS-HuJ95EHdnPc4Rkq2BWwxrwVhwpTPoCjp1R3f-vnyqmtJwrYvvcgD49ysv_Ex4PiMCLXt2sw,na1,MASTER
0k8wkEylr6mbSskykSeTRKvJ74bDyhykXXeCkr--IESxJlX8gSIszdR9-MjH6C2ZSbJkdnWLJlDjiA,na1,MASTER
P9UQ0nLHfneiVRw8KMwtF60Nxi1Tqo4JScv6CLHHUBG78fJr2eprvJFBe29d2kGhawFvolVsxPAU8Q,na1,MASTER
oYDp9fxP-tkjjaO898yG7H_5DfZ-BJra7wFL7hX0bdYQM7Qir8nQTTv8mRcHeNIEU6_a1x87ibz3Gw,na1,MASTER
zDQp4P0aPi2Vc7L_DsMNXPXi8HWDxfCJeyyu6fVlJ0B0nxb7G1-c7jXfQ4m8UiprIVeQBnOvpcuOSw,na1,MASTER
xkUyW79TDCV-8hliLuei7T74gBecLRLNyjqhznctZey813jOskSbCoffrncCIfPfR-x7oSzQCF78cQ,na1,MASTER
PbioTb5epyxz_Tv89fNvAx3ILa9QSLz0Lr5NncbYbdbhXMBFg8CIJnxgCuwM4-8R1rZ4ukTEZEsmnA,na1,MASTER
tYV729yi1STRJ9jYSTIcJlT0O64zAmyBYO6MP8xDq8Gau3Y_uZVjgreT2UnL9F81XZuPlkumeZc0aw,na1,MASTER
tKfnBnTcusveIDA4EKE-l2b-DgZmVp1vAKOsFktR4xrASlxu7FdDKq4DUO8FTrHOQl4qPyqvMEXoWw,na1,MASTER
hqaoAWbURJzeBFsGQOo-TRu2cZgK2kgf7nUADybz3LNn4uzsMT3Q8rmO5ExDtoRHuWLIvVv0ZRW4zg,na1,MASTER
vhI_5788YKicP-I12WcVuMumn7Agqdwg_tDtbOaFTy5PoOUrhuIc6I1h9n48CqES1ht5JLchDgaBVA,na1,MASTER
jDCafHYbt40POAJndGtoxb004KoJpRcJgSv3l1h5ofAG1o0dG9t0G_23jg5zf9EV8BEu5N_w09Ispw,na1,MASTER
KIlsIPyQFbKQ3zCIfrAVh6NpBXzjIqBD9ZEax5SML4zu5zDNwAHbauOPKPDcHkEXD1M-n8p4gFLvkA,na1,MASTER
8RVNQpUoapYUF1lZtqGKz7Ev2zzwUNNCPUmmX_37XGBZ3vP_XmsrppzaMFl7Mn2snA-jep_NtNm8ZQ,na1,MASTER
gaD8zB2aJCC6LV2oLMentqUhl73VWyh0qJxMch4qTCAtjA_jW_yoXY8u7X-x9bCeJKLF42fh3SE66w,na1,MASTER
gIotrElWES94ayrq63E-uYLAp-XLu0SvKUvQ8Xt9PWVyyJ7QfjG4QKrZ8rKtIQQIIU6D9jE6Tsi1KA,na1,MASTER
jIfoLxZKs0cFTJOV_QaRSjeM0omhDYqTBnX7rK8lgPmwMaEPQfLASTjdmQ9lHyxMimCtUF5EILOiag,na1,MASTER
gNW_H-ggBMezBsW-a4tOSXdNq9o3laeDXB-HDBL2LILam1DmjJrvpbv8mUBR-mDME3aHainFMxDA4Q,na1,MASTER
_EaTKSXlIEgHu8wBv2NVh5BYN_f5Z6BjryC1kMvCxaXv1yE1gcWX1_crT8sFOArUKa_SEcteOtV3xQ,na1,MASTER
_G_aFY6-OcQIBJvYlEDAEQAHzRY1E8R3luRgtBoELI7lUXr4rlynasug8GSI4K3iaN2Ay3lhHUkkJw,na1,MASTER
9QVVP8MXaPQVzGjpHg_kCM-jACFmVBTtH9LAgT_4i4EGtQt4mY2xDrgTxdbjqd0fm3FDhcizJhtBAA,na1,MASTER
QNRh0Pswv1f_8wI0Smm08zpoXBsZfXsnZiFjSTisAeVyI5gkuY98JzmhFd3e_OQ2_YlFK89AeRvh6g,na1,MASTER
eauUIxUlq5-wWxhSwxrTWDe87IBfCJiQ54GldHqPE4rbnCqX37abE2McjcN8T6MZddDy0EH4DoLrcg,na1,MASTER
PBaQKTvZomSAlNqssAf3a4UAGcS2AUvsYVrsYKJJxjg41Re-ZSu3iUsexWSXNq_iqm-kbUdRBWa-Mg,na1,MASTER
ZvC8hGJJ3l05fDnPC1VZ_qfUo5z7ie-CylI002UlkrSrbV_KxCK0aGyKQOvWu8CPF2HBXxtOK5Pc3Q,na1,MASTER
VMsnM0mBtLG2gmoHEeFTpOaIgkhtEm99UojJ426JnUpeqRdd42GTFEKe1ONzg3f6nXlHC6Q1asctfw,na1,MASTER
FkQIpPyLySq7ahcJ5J8xDTYV2Ri6WYZSGdjsYU61Bn4c55VKSNL9E36TzM_La5brS36JmNriC9WRig,na1,MASTER
Yi6wUfQUx89njpYpfdRo-Sjru2bN81ia1OlsaG7mfIaK7Ysu5AxMyWaDZAhhOoFp0Vwkp-XQDZcKUw,na1,MASTER
6YxMYSX7hG9qu1_7uBb65XrR-OppM-2MMKTinoDq6APKdVdz3i2nyfugLjQzXuR8IFaN3NE4vQsiLw,na1,MASTER
zl9Fkp0vuJV-l1KmMZpxh8H_U5DTqhrY-bF1xK1B3gZkd-xuDEbYw-HISxfDzzIlg7j1w3hrMDzKqg,na1,MASTER
3sfRZazCHoZZ8yahn8MlpiwULbOWCTE3naN1h8sKhyuCGNZVztyZDPOgOoFss1nHZzrP0HP21sKocQ,na1,MASTER
GLm9Ke3J7jWcnLWT3aNRkaifVbHqQ5URCHeCkJdqylKnrlOFGn1ncz_T7zgiQ6IMQtsn2z3r2nk30g,na1,MASTER
PVsnHtQv_Y75TD-t7MFfnBmDj9iXQbdtee7VlmBI0tXYY6wGgbM1pIKyFf96IjRgKPb3mOWkBGxXqg,na1,MASTER
H8M3JDicyS17iwpe-ZKDlWm_lw-vAthdX4fEHgXoQd3rAVZLWrW86BRpGYRMQ4Y4FBp5CO8VVgeiQQ,na1,MASTER
eoxXaZPsfKMvjQyNzQY-6tEOg_VF75xQiVLcClbURVjgsEvNliUYbOBjj4_34Es5EwyRpCh1ymajBQ,na1,MASTER
ekyJzHdNA9LTo1eTbqI--iNgbrWNHIo1rM7wetP6Rz5v04uzds7Qw4Rl4VVPrKRVvv2SUUGAP6gERg,na1,MASTER
jaxql3Vwx8jBHuCK0Zm2MqywnusX-y6aeN_tagCkqla6rJDs1zWGAlH3nqHTRPkd-T6Va8NAfekpCQ,na1,MASTER
HaYFqeC6qhv7vivl-LVPvD-sNo31KacncrkRRDfMKat-IF5nakwzl9rFfdhwjITyu55OjWJ58ElBnA,na1,MASTER
fxngwzeQKr3zfb6C4yoTLcfYngdGREh0_85iDlXz6QVht_IkaxB_Mwz-NlPz-f6WBiitts2os5HC1Q,na1,MASTER
eyVtCGC8MemPcYzDujPBhZxznNaABTfg0YbRJmTxm4kBI3IULJyoBkzYRyHnEGP6cUcqXGkI5kQcHw,na1,MASTER
cAl0JDfXKVG3bf9hHQ_B7gWZkI2Z8QJryRWTK1HPvl4Odp5hzwtOMoYfjEkTHcFwhWJYmfgkfcdjXQ,na1,MASTER
mA_gSSMCZPvWhVAWc2_5vCPnCHAUHMfc_YGDsvn_SQwHMWjdjg4LcOyDJVPQqJgFCLwP0Ytiz2nMuA,na1,MASTER
0qenT5pd4zoN53RDcgUcYs5Z-GWPvjUfMRRh9qoH_yfpd99tTTn6zzN9X2H4G3IymIcOrljLwNw4rg,na1,MASTER
WtBsyreviw2gWAs23DOC8U5YOiJmMQf5-CnULTCagcoKijjqKoljL0vTs7zxWF9R7jEoSqZoKt5VMw,na1,MASTER
11X7fM-W_457uZgPmAIT9VcLwxnBLN3KBc05VuLmF07_Ol0Yb7Xx9abZoZYDxk6Uw2ZG-4cQ5xgBzg,na1,MASTER
sJ_5QB8sXUsZztWDzcUfUXp3hwSwgTEY4GngV2fGfMHu49Xwga0loQb1u23WQ0hG50SOncx_74uf4Q,na1,MASTER
tu5eBjkDM7BaKo51Vfmhwm_DrMOGeVoIUtJLDAiEt6f17DnIoYL82--iauW7EmPQfDfgLtSFfO6bgg,na1,MASTER
9E73ANhmQupYDw1MaCw_Niojhr8husgVOGCJDHEED9dI9S5MkyS9696Z5KoXGMrW4gN3cYYip7C_Gg,na1,MASTER
KxJcRGVU9Calu7YqGDD0qmVRypzeZGi-0VUBNgrdBYz89oeF6ag9_WZyWy6B2RBzZzoyBoB6PG3hOQ,na1,MASTER
7ztS9d0Nm7byhoXyhdNGQ3qWQQ8Ka4Fb9g2mRT1G18PAfZECTgWdgSUeH0wGXbtpDT7lDdxaof0O8w,na1,MASTER
3LKXEBbfj4MtdXE88EPtdkC_sKRZbDmP5_9fBCtghhpsFrQgUYX1DGtNaMsAq6C1LNK20c8QNM7Vvw,na1,MASTER
P52nyktYbIv0si0U4iHHdUa5afRWAg1w3zcOFU1_A_LpFrounouIFVhc8z9IJJKGJSxw4yEHsDDtgQ,na1,MASTER
c5IzwGg2eTWJPFzKiWf8VTQzGbCeauR-M6G5vjMRTcpUAGj3UovF06KvHHaEbqZGE5OOZTQltSVnrg,na1,MASTER
nVUupdc1WXpIRwVWYuvXfhlFCQJyvhv8hQi_x16M3hMjJsrEvShK0viSMuAx_PYhl2sgTVbRXFBGLw,na1,MASTER
UzG5N1XGjrMCUsLpjxAp_-aB-zU8klquPslXcHIooMZ-OwKpzldQbTD8-_lt5qD0Bpc_VPjkA_g_1g,na1,MASTER
VRePNqM3cZYh9uRIgoUwiNhyHq2Nc5Eg8xHy-vtbWAQ6e7JSnIyVgbNt0hEOoVK0WWBBq5KNGVsGVg,na1,MASTER
mCbkwpfGeowY52bMSqeR1Z6xpbgZHXOQeiI2JdDdBx3LhqJMlSL5jvp7TVjjgwe8wNXehToWbVVS8w,na1,MASTER
DKaDi9ZH3L16wf709LYmLvl-BWaZDHqGPJ-EqkPZg0ycD8qI1xa8Vv1xdUlnnKZIAe5xepQRHHlM9w,na1,MASTER
-pimysfY9iH_Va4FW-srKDGLUegI8As5LLX0wDHqoAyhqAhacUNHoPhAK0HJJFmzpersZYvSLN7JRQ,na1,MASTER
Vzt7jiria8MKqKn-Wa46VuXzhIeXdtuyH56kiZmoRnyV54XsZYxwtriQTxFAWu2FKBt_X4n4IWmDRw,na1,MASTER
P32mVqtxJm4bXAkcWfkOls1lljdPpcrF15H13seeIvhlYrdezTZvFCrGm1ojfpDtRFGXxq9b4Vli3Q,na1,MASTER
wKrJLTG0bpsF2JofBy2kN0sIMTbTXwG9Aw7Sk5uzKn-gCwMuYzZuvxTV6fbvCHRsfxAVwDkY-6jMRw,na1,MASTER
BqEUxGTIUbJ6vxtF7tE4cHxcFNGfLbA30Tryru_0_NMjSd8aMWVYkJtvYumGgWHu4seVavxv4Njtgw,na1,MASTER
u366VgrojhhU7Yscq2zvE1-oAZMfR1vYTDz_B2rYHpmy6F9mJjiR2L9CAoV0E1xtvdk3edb7PWtoNw,na1,MASTER
mykr1Z9rVFzkvVg9_5Bb3TIJNTH62sxFOoozcc6eamd5baPix89hAZBzJCgHzl_tH3qEwoFuiujbjQ,na1,MASTER
M5u3TIdYaeP1-GgrUIaMtdAy01eAxnI_sZOvtIdMygwCFGJZV_usA4fWsFwExTvHNEnuehDHEsAs-Q,na1,MASTER
T9EdmYz1svwk4s8LZQuDVmfpowwm2N4YTCK_TG0c5XAaAdpwNQdYUoEbDNP6jsuB1L8GYk0oEJU-tA,na1,MASTER
K2G9CzPH6ry6k0-yGX8Fz_gZe-G-MByr6VQ222CRbIvIAI7ExitrOkm81BlqEOOqPabcMq4JiR_thQ,na1,MASTER
ItjUQssSF87sLn2INup2Au8Vzlz741CPGmBqLPLmo1_mg_Z9A7-lxKQvhLrLlx_74WwCswdw32tNlQ,na1,MASTER
2jjBl6lUmDRjv_RsNVOgwiAJ3BXSxIxZOWYyx_w8_dknIP1aDdjkPV58nA40GoZIVI6pRGfCTo2Crw,na1,MASTER
lFXcSlsiXmoXU91y-Aeo6xziaQubxn8EsFG0X7-S2IrMyamPt9IwYYK5KFt2oCpElJ2hRlmZLYb8Ng,na1,MASTER
i2_jOu7MVKDGvf624yjfJAf_60EQVQkefkLsgTt_G9Fe20pqeuDze91aNEN3ixtkPkeEXa1NLEhh9Q,na1,MASTER
gnx-oOly7xTkjD_mevqCB1RZeo4Jwe_oBs9El-ID4b_vz8HSUld9wI_PRAFRDvefnsrX6Ib5eG65zQ,na1,MASTER
ura8ZnhMCD4FVRdlTaCUh7NKIXR3pVGssVn52VspU6AMyfHMX_0r2upPa-Pz_VP8s0Tn7prDxLzTPg,na1,MASTER
slK0omlF3EtWFQEdLhAXywt073vrJRtj5gkOm9pM0JttN53sF-MNk6C-6ZvyE-oR_KvFrsvy1XZTZw,na1,MASTER
NIbeJDcgXPhz4hnDhlknGRfoyKLYtkvAOOATbRowOEEJWBbXU303kWVJ-WYXCOHVaSRAyBqwNbPJTA,na1,MASTER
HOi93EEjOAAt1NpNrs1MhOWTFTZurrLQZEGKZFNGbTJZd-yIem4bZ0iilnCi_VNMURSarLAcIg3XCQ,na1,MASTER
gAJpIM_mBr-XcxNRWxTLq0yJceQpMztASWraqbmhf38wNk1KAPcaJDm7rJsG5BIRkIoUYJ5xcVgJ7Q,na1,MASTER
